trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
235,False,"{'a': 0.6, 'e': 0.7896874231428072}",25,0,-134.8931787174219,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
236,False,"{'a': 0.6, 'e': 0.7888977357196644}",20,0,-150.64048658439214,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
237,False,"{'a': 0.6, 'e': 0.7881088379839447}",25,0,-81.57765016780972,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
238,False,"{'a': 0.6, 'e': 0.7873207291459607}",20,0,-108.53426982335037,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
239,False,"{'a': 0.6, 'e': 0.7865334084168147}",20,0,-53.957942354815664,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
240,False,"{'a': 0.6, 'e': 0.7857468750083979}",20,0,-75.89089055039835,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
241,False,"{'a': 0.6, 'e': 0.7849611281333895}",20,0,-79.72848329295387,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
242,False,"{'a': 0.6, 'e': 0.784176167005256}",30,0,10.541376351469806,"{0: 25, 1: 4, 2: 1, 3: 0, 4: 0}",0
243,False,"{'a': 0.6, 'e': 0.7833919908382508}",20,7,-19.164683130073662,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
244,False,"{'a': 0.6, 'e': 0.7826085988474126}",20,0,-92.19142227604053,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
245,False,"{'a': 0.6, 'e': 0.7818259902485653}",30,0,-284.0596204930521,"{0: 12, 1: 3, 2: 10, 3: 1, 4: 4}",0
246,False,"{'a': 0.6, 'e': 0.7810441642583167}",25,0,-96.52518223397709,"{0: 16, 1: 1, 2: 5, 3: 3, 4: 0}",0
247,False,"{'a': 0.6, 'e': 0.7802631200940584}",25,0,-116.03077253439898,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
248,False,"{'a': 0.6, 'e': 0.7794828569739644}",25,0,-39.51082027092329,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
249,False,"{'a': 0.6, 'e': 0.7787033741169904}",20,0,-86.2489893580426,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
250,False,"{'a': 0.6, 'e': 0.7779246707428734}",20,0,-85.67757467180854,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
251,False,"{'a': 0.6, 'e': 0.7771467460721305}",25,15,-17.176442216289082,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
252,False,"{'a': 0.6, 'e': 0.7763695993260584}",25,0,-51.92893206512643,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
253,False,"{'a': 0.6, 'e': 0.7755932297267324}",25,0,-41.74050226842749,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
254,False,"{'a': 0.6, 'e': 0.7748176364970056}",20,6,-70.87316729033803,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 1}",1
255,False,"{'a': 0.6, 'e': 0.7740428188605086}",20,3,-99.66474931017743,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 1}",1
256,False,"{'a': 0.6, 'e': 0.7732687760416481}",25,0,-26.379462054644804,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
257,False,"{'a': 0.6, 'e': 0.7724955072656065}",20,12,-5.932009817044807,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.6, 'e': 0.7717230117583408}",20,0,-30.454464282243418,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
259,False,"{'a': 0.6, 'e': 0.7709512887465825}",25,0,-110.16788133116813,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
260,False,"{'a': 0.6, 'e': 0.7701803374578359}",20,0,-73.36389724493526,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
261,False,"{'a': 0.6, 'e': 0.7694101571203781}",25,0,-86.92225117839308,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
262,False,"{'a': 0.6, 'e': 0.7686407469632577}",25,0,-131.32948877544285,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",1
263,False,"{'a': 0.6, 'e': 0.7678721062162944}",20,0,-118.51247970017619,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
264,False,"{'a': 0.6, 'e': 0.7671042341100781}",30,0,-57.25963039243429,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
265,False,"{'a': 0.6, 'e': 0.766337129875968}",20,0,-58.203459817143695,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
266,False,"{'a': 0.6, 'e': 0.7655707927460921}",20,0,-101.49772728077157,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
267,False,"{'a': 0.6, 'e': 0.764805221953346}",25,15,-10.235746416771061,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
268,False,"{'a': 0.6, 'e': 0.7640404167313927}",25,14,-31.700756540807895,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
269,False,"{'a': 0.6, 'e': 0.7632763763146613}",25,0,-32.36277378300667,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
270,False,"{'a': 0.6, 'e': 0.7625130999383466}",25,0,-95.23597782970973,"{0: 16, 1: 0, 2: 7, 3: 2, 4: 0}",0
271,False,"{'a': 0.6, 'e': 0.7617505868384082}",30,0,-90.03587417486943,"{0: 22, 1: 0, 2: 4, 3: 4, 4: 0}",0
272,False,"{'a': 0.6, 'e': 0.7609888362515699}",20,0,-54.12306244834926,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
273,False,"{'a': 0.6, 'e': 0.7602278474153183}",30,0,-134.9854901358162,"{0: 19, 1: 3, 2: 4, 3: 3, 4: 1}",0
274,False,"{'a': 0.6, 'e': 0.759467619567903}",25,14,-28.95433826239222,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 0}",1
275,False,"{'a': 0.6, 'e': 0.7587081519483351}",20,0,-89.42300360986238,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
276,False,"{'a': 0.6, 'e': 0.7579494437963867}",20,0,-138.33878632868527,"{0: 12, 1: 0, 2: 3, 3: 4, 4: 1}",0
277,False,"{'a': 0.6, 'e': 0.7571914943525904}",20,0,-61.1891112441045,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
278,False,"{'a': 0.6, 'e': 0.7564343028582378}",20,0,-12.835084044268605,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
279,False,"{'a': 0.6, 'e': 0.7556778685553796}",20,0,-58.6344776378872,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
280,False,"{'a': 0.6, 'e': 0.7549221906868242}",25,0,-135.11525659785474,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
281,False,"{'a': 0.6, 'e': 0.7541672684961374}",20,0,-65.99968148098709,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
282,False,"{'a': 0.6, 'e': 0.7534131012276413}",20,0,-30.095525939579407,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
283,False,"{'a': 0.6, 'e': 0.7526596881264136}",20,2,-6.560013136635563,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.6, 'e': 0.7519070284382872}",25,0,-116.06944008138733,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 2}",0
285,False,"{'a': 0.6, 'e': 0.7511551214098489}",25,0,-183.20721221627767,"{0: 13, 1: 4, 2: 4, 3: 1, 4: 3}",0
286,False,"{'a': 0.6, 'e': 0.750403966288439}",35,0,-87.71560363802391,"{0: 27, 1: 2, 2: 4, 3: 0, 4: 2}",0
287,False,"{'a': 0.6, 'e': 0.7496535623221505}",25,0,-58.54145727204311,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
288,False,"{'a': 0.6, 'e': 0.7489039087598284}",20,0,-45.94562220995145,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
289,False,"{'a': 0.6, 'e': 0.7481550048510686}",20,7,-48.582380029413926,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 0}",1
290,False,"{'a': 0.6, 'e': 0.7474068498462175}",30,0,-44.93520072042966,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
291,False,"{'a': 0.6, 'e': 0.7466594429963713}",20,0,-73.65837568254734,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
292,False,"{'a': 0.6, 'e': 0.745912783553375}",30,0,-153.95343313073738,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
293,False,"{'a': 0.6, 'e': 0.7451668707698216}",20,9,-86.91653727973225,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
294,False,"{'a': 0.6, 'e': 0.7444217038990517}",20,0,-61.70136791441764,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
295,False,"{'a': 0.6, 'e': 0.7436772821951526}",20,0,-126.38999844680544,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
296,False,"{'a': 0.6, 'e': 0.7429336049129575}",25,2,-84.03428160374045,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 1}",1
297,False,"{'a': 0.6, 'e': 0.7421906713080445}",30,16,-10.440141278140812,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
298,False,"{'a': 0.6, 'e': 0.7414484806367364}",20,2,-47.66159059969745,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 0}",1
299,False,"{'a': 0.6, 'e': 0.7407070321560997}",20,4,-79.84081222061813,"{0: 11, 1: 1, 2: 1, 3: 2, 4: 1}",1
300,False,"{'a': 0.6, 'e': 0.7399663251239436}",20,0,-103.30671168740413,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
301,False,"{'a': 0.6, 'e': 0.7392263587988196}",25,0,-68.95189627960868,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
302,False,"{'a': 0.6, 'e': 0.7384871324400207}",20,9,-56.169208338169575,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
303,False,"{'a': 0.6, 'e': 0.7377486453075807}",20,4,-60.99841862101221,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
304,False,"{'a': 0.6, 'e': 0.737010896662273}",25,0,-71.14963872192479,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
305,False,"{'a': 0.6, 'e': 0.7362738857656108}",25,0,-103.01364318738656,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
306,False,"{'a': 0.6, 'e': 0.7355376118798452}",20,0,-90.1354888242057,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
307,False,"{'a': 0.6, 'e': 0.7348020742679654}",20,2,-85.47878075857922,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 1}",1
308,False,"{'a': 0.6, 'e': 0.7340672721936974}",30,0,-206.7797990399173,"{0: 21, 1: 1, 2: 2, 3: 2, 4: 4}",0
309,False,"{'a': 0.6, 'e': 0.7333332049215037}",25,8,-51.00558790265828,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
310,False,"{'a': 0.6, 'e': 0.7325998717165821}",25,0,-133.82859731275963,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
311,False,"{'a': 0.6, 'e': 0.7318672718448656}",20,0,-119.49255372464104,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
312,False,"{'a': 0.6, 'e': 0.7311354045730207}",25,8,-10.182735777284353,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
313,False,"{'a': 0.6, 'e': 0.7304042691684477}",25,0,-44.05256891965152,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
314,False,"{'a': 0.6, 'e': 0.7296738648992792}",20,0,-8.401608802695316,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
315,False,"{'a': 0.6, 'e': 0.7289441910343799}",25,0,-132.32044763084423,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
316,False,"{'a': 0.6, 'e': 0.7282152468433455}",20,0,-70.40517452435358,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
317,False,"{'a': 0.6, 'e': 0.7274870315965022}",30,0,-66.47517386923319,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",0
318,False,"{'a': 0.6, 'e': 0.7267595445649057}",30,0,-95.72911631363652,"{0: 17, 1: 5, 2: 7, 3: 1, 4: 0}",0
319,False,"{'a': 0.6, 'e': 0.7260327850203407}",20,0,-75.51953223710888,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
320,False,"{'a': 0.6, 'e': 0.7253067522353204}",20,0,-16.924150303579033,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
321,False,"{'a': 0.6, 'e': 0.724581445483085}",30,0,-79.6843809928289,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
322,False,"{'a': 0.6, 'e': 0.723856864037602}",25,1,-3.698529205634982,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
323,False,"{'a': 0.6, 'e': 0.7231330071735643}",30,0,-31.084357677059323,"{0: 22, 1: 4, 2: 4, 3: 0, 4: 0}",0
324,False,"{'a': 0.6, 'e': 0.7224098741663908}",20,0,-99.2291760513464,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
325,False,"{'a': 0.6, 'e': 0.7216874642922244}",20,0,-15.03935945086273,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
326,False,"{'a': 0.6, 'e': 0.7209657768279322}",20,0,-63.239523111534986,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
327,False,"{'a': 0.6, 'e': 0.7202448110511043}",25,0,-55.848931060985066,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
328,False,"{'a': 0.6, 'e': 0.7195245662400531}",25,0,-33.015280841963346,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
329,False,"{'a': 0.6, 'e': 0.7188050416738131}",20,0,-43.68761244806246,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
330,False,"{'a': 0.6, 'e': 0.7180862366321393}",20,9,-35.01496277925138,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 0}",1
331,False,"{'a': 0.6, 'e': 0.7173681503955072}",25,6,-27.124782887000283,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
332,False,"{'a': 0.6, 'e': 0.7166507822451117}",20,0,-81.64011745355594,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
333,False,"{'a': 0.6, 'e': 0.7159341314628666}",20,16,7.962753755234208,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.6, 'e': 0.7152181973314037}",20,0,-122.8608462958801,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
335,False,"{'a': 0.6, 'e': 0.7145029791340722}",25,3,-40.059732221439525,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 0}",1
336,False,"{'a': 0.6, 'e': 0.7137884761549381}",30,21,-31.43577841807598,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
337,False,"{'a': 0.6, 'e': 0.7130746876787832}",20,12,-18.061903000013597,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
338,False,"{'a': 0.6, 'e': 0.7123616129911045}",20,0,-114.03710645672122,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
339,False,"{'a': 0.6, 'e': 0.7116492513781133}",25,0,-35.54466772843443,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
340,False,"{'a': 0.6, 'e': 0.7109376021267352}",25,0,-100.86127755258696,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
341,False,"{'a': 0.6, 'e': 0.7102266645246085}",20,0,1.6408351599393707,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
342,False,"{'a': 0.6, 'e': 0.7095164378600839}",20,1,-69.37070439377072,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 1}",1
343,False,"{'a': 0.6, 'e': 0.7088069214222238}",20,0,-40.12634934838214,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
344,False,"{'a': 0.6, 'e': 0.7080981145008015}",30,0,-113.01494056933302,"{0: 19, 1: 6, 2: 3, 3: 0, 4: 2}",0
345,False,"{'a': 0.6, 'e': 0.7073900163863007}",20,0,-67.65779834500134,"{0: 14, 1: 0, 2: 3, 3: 3, 4: 0}",0
346,False,"{'a': 0.6, 'e': 0.7066826263699144}",20,6,-12.798836601727688,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
347,False,"{'a': 0.6, 'e': 0.7059759437435444}",20,0,-101.96949154912853,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
348,False,"{'a': 0.6, 'e': 0.7052699677998009}",30,0,-212.21706850848113,"{0: 18, 1: 2, 2: 4, 3: 3, 4: 3}",0
349,False,"{'a': 0.6, 'e': 0.704564697832001}",20,0,-68.20265117354107,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
350,False,"{'a': 0.6, 'e': 0.7038601331341691}",20,0,-65.98919558490428,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
351,False,"{'a': 0.6, 'e': 0.7031562730010349}",20,0,-129.2006917763383,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
352,False,"{'a': 0.6, 'e': 0.7024531167280339}",25,0,-64.27506576060098,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
353,False,"{'a': 0.6, 'e': 0.7017506636113059}",20,0,-84.4243060287298,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
354,False,"{'a': 0.6, 'e': 0.7010489129476946}",20,6,-27.902908676396102,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
355,False,"{'a': 0.6, 'e': 0.7003478640347469}",20,0,-87.40070862187665,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
356,False,"{'a': 0.6, 'e': 0.6996475161707122}",25,0,-153.5802686140503,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
357,False,"{'a': 0.6, 'e': 0.6989478686545415}",20,13,-21.438517957615048,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
358,False,"{'a': 0.6, 'e': 0.698248920785887}",20,0,-88.72315066049553,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
359,False,"{'a': 0.6, 'e': 0.6975506718651011}",20,10,19.544637613858196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.6, 'e': 0.6968531211932361}",20,0,-121.87107383351855,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
361,False,"{'a': 0.6, 'e': 0.6961562680720428}",20,0,-110.06917565554589,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
362,False,"{'a': 0.6, 'e': 0.6954601118039707}",35,0,-195.9051261874296,"{0: 21, 1: 3, 2: 7, 3: 1, 4: 3}",0
363,False,"{'a': 0.6, 'e': 0.6947646516921667}",20,0,-44.67122642156115,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
364,False,"{'a': 0.6, 'e': 0.6940698870404746}",20,8,-35.42788790624605,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
365,False,"{'a': 0.6, 'e': 0.6933758171534341}",20,0,-119.83378068001923,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
366,False,"{'a': 0.6, 'e': 0.6926824413362807}",20,0,-66.20011100513214,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
367,False,"{'a': 0.6, 'e': 0.6919897588949444}",25,17,13.236615485327029,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.6, 'e': 0.6912977691360495}",25,8,-27.595361484485764,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 0}",1
369,False,"{'a': 0.6, 'e': 0.6906064713669134}",25,5,-17.58469112752303,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
370,False,"{'a': 0.6, 'e': 0.6899158648955466}",30,0,-125.44450827936413,"{0: 19, 1: 3, 2: 4, 3: 3, 4: 1}",0
371,False,"{'a': 0.6, 'e': 0.689225949030651}",25,5,-222.86153368885965,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 5}",1
372,False,"{'a': 0.6, 'e': 0.6885367230816204}",20,0,-87.96981824155326,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
373,False,"{'a': 0.6, 'e': 0.6878481863585387}",25,0,-71.31112719834069,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
374,False,"{'a': 0.6, 'e': 0.6871603381721801}",25,0,-44.49233884772792,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
375,False,"{'a': 0.6, 'e': 0.686473177834008}",25,0,-23.930781361093366,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
376,False,"{'a': 0.6, 'e': 0.685786704656174}",25,0,-132.81928786070202,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
377,False,"{'a': 0.6, 'e': 0.6851009179515178}",25,4,-62.458827420979254,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 1}",1
378,False,"{'a': 0.6, 'e': 0.6844158170335664}",20,0,-53.89584800003379,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
379,False,"{'a': 0.6, 'e': 0.6837314012165328}",30,11,-7.426917853741457,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
380,False,"{'a': 0.6, 'e': 0.6830476698153162}",20,0,-52.800157893264796,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
381,False,"{'a': 0.6, 'e': 0.6823646221455009}",20,8,8.990323674256107,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
382,False,"{'a': 0.6, 'e': 0.6816822575233553}",20,2,-24.369978681842596,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 0}",1
383,False,"{'a': 0.6, 'e': 0.6810005752658319}",30,1,-71.7358593412795,"{0: 23, 1: 1, 2: 2, 3: 2, 4: 1}",1
384,False,"{'a': 0.6, 'e': 0.680319574690566}",20,0,-42.82510611959827,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
385,False,"{'a': 0.6, 'e': 0.6796392551158754}",20,0,-58.083475139653956,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
386,False,"{'a': 0.6, 'e': 0.6789596158607596}",25,0,26.515395376224184,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
387,False,"{'a': 0.6, 'e': 0.6782806562448989}",20,0,-14.419600139579785,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
388,False,"{'a': 0.6, 'e': 0.677602375588654}",30,7,-19.09139193892789,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 0}",1
389,False,"{'a': 0.6, 'e': 0.6769247732130653}",20,5,-6.586012935934351,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
390,False,"{'a': 0.6, 'e': 0.6762478484398523}",30,0,-125.2586529634825,"{0: 17, 1: 3, 2: 9, 3: 0, 4: 1}",0
391,False,"{'a': 0.6, 'e': 0.6755716005914124}",35,0,-107.10723637525882,"{0: 27, 1: 1, 2: 4, 3: 1, 4: 2}",0
392,False,"{'a': 0.6, 'e': 0.674896028990821}",20,0,-17.974631241776564,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
393,False,"{'a': 0.6, 'e': 0.6742211329618302}",25,5,-42.40285628499179,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
394,False,"{'a': 0.6, 'e': 0.6735469118288684}",20,1,-11.164823487091992,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
395,False,"{'a': 0.6, 'e': 0.6728733649170395}",25,0,-76.88073340517482,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
396,False,"{'a': 0.6, 'e': 0.6722004915521225}",25,0,-107.43679467943481,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
397,False,"{'a': 0.6, 'e': 0.6715282910605703}",20,2,-50.24289366604736,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
398,False,"{'a': 0.6, 'e': 0.6708567627695098}",20,0,-77.00875905473005,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
399,False,"{'a': 0.6, 'e': 0.6701859060067403}",25,0,-128.2543033615902,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
400,False,"{'a': 0.6, 'e': 0.6695157201007336}",20,0,-0.7437980656960704,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
401,False,"{'a': 0.6, 'e': 0.6688462043806328}",25,0,-30.5373014316039,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
402,False,"{'a': 0.6, 'e': 0.6681773581762521}",25,0,-109.10218823368514,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
403,False,"{'a': 0.6, 'e': 0.6675091808180759}",25,0,-69.92963957767128,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
404,False,"{'a': 0.6, 'e': 0.6668416716372578}",25,0,-114.95627279820674,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
405,False,"{'a': 0.6, 'e': 0.6661748299656206}",35,0,-59.75217645386415,"{0: 26, 1: 1, 2: 7, 3: 1, 4: 0}",0
406,False,"{'a': 0.6, 'e': 0.6655086551356549}",25,15,-63.88672430004057,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 1}",1
407,False,"{'a': 0.6, 'e': 0.6648431464805192}",20,0,-55.54052620848557,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
408,False,"{'a': 0.6, 'e': 0.6641783033340387}",20,0,-126.83599928279997,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
409,False,"{'a': 0.6, 'e': 0.6635141250307047}",20,3,-74.53043749763727,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 2}",1
410,False,"{'a': 0.6, 'e': 0.662850610905674}",20,0,-10.033220243928,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
411,False,"{'a': 0.6, 'e': 0.6621877602947683}",30,0,-118.9357006559471,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
412,False,"{'a': 0.6, 'e': 0.6615255725344735}",20,0,-12.914021890183845,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
413,False,"{'a': 0.6, 'e': 0.660864046961939}",30,16,-43.2630670774721,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
